,Variable,Year,Province,Value,Admin_Lvl,Region,Unit
7932,Annual Per Capita Poverty Threshold (in Pesos),2027,Zamboanga Sibugay,21049.762793359096,Province,Region IX, PHP
7933,Annual Per Capita Poverty Threshold (in Pesos),2024,Zamboanga del Norte,28296.72014520581,Province,Region IX, PHP
7934,Annual Per Capita Poverty Threshold (in Pesos),2027,Zamboanga del Norte,26565.987465646012,Province,Region IX, PHP
7935,Annual Per Capita Poverty Threshold (in Pesos),2024,Zamboanga del Sur,20907.232536798947,Province,Region IX, PHP
7936,Annual Per Capita Poverty Threshold (in Pesos),2027,Zamboanga del Sur,19227.88028397173,Province,Region IX, PHP
7937,Poverty Incidence among Families (%),2024,1st District,2.7820321866229,District,NCR,%
7938,Poverty Incidence among Families (%),2027,1st District,2.7820321866229,District,NCR,%
7939,Poverty Incidence among Families (%),2024,2nd District,1.8847732110545012,District,NCR,%
7940,Poverty Incidence among Families (%),2027,2nd District,1.8847732110545012,District,NCR,%
7941,Poverty Incidence among Families (%),2024,3rd District,3.0130062588357998,District,NCR,%
7942,Poverty Incidence among Families (%),2027,3rd District,3.166836128720519,District,NCR,%
7943,Poverty Incidence among Families (%),2024,4th District,2.2652875983644214,District,NCR,%
7944,Poverty Incidence among Families (%),2027,4th District,2.2652875983644214,District,NCR,%
7945,Poverty Incidence among Families (%),2024,ARMM,44.261376404073154,Region,ARMM,%
7946,Poverty Incidence among Families (%),2027,ARMM,44.261376404073154,Region,ARMM,%
7947,Poverty Incidence among Families (%),2024,Abra,39.7709548604507,Province,CAR,%
7948,Poverty Incidence among Families (%),2027,Abra,34.26835867987562,Province,CAR,%
7949,Poverty Incidence among Families (%),2024,Agusan del Norte,28.51824326156069,Province,Region XIII,%
7950,Poverty Incidence among Families (%),2027,Agusan del Norte,28.51824326156069,Province,Region XIII,%
7951,Poverty Incidence among Families (%),2024,Agusan del Sur,37.8723445078599,Province,Region XIII,%
7952,Poverty Incidence among Families (%),2027,Agusan del Sur,37.8723445078599,Province,Region XIII,%
7953,Poverty Incidence among Families (%),2024,Aklan,23.70460882683518,Province,Region VI,%
7954,Poverty Incidence among Families (%),2027,Aklan,11.952920549890308,Province,Region VI,%
7955,Poverty Incidence among Families (%),2024,Albay,20.32959048362327,Province,Region V,%
7956,Poverty Incidence among Families (%),2027,Albay,20.9252767352646,Province,Region V,%
7957,Poverty Incidence among Families (%),2024,Antique,33.30190466586751,Province,Region VI,%
7958,Poverty Incidence among Families (%),2027,Antique,23.95565033697783,Province,Region VI,%
7959,Poverty Incidence among Families (%),2024,Apayao,3.65790510734075,Province,CAR,%
7960,Poverty Incidence among Families (%),2027,Apayao,3.3816432745855316,Province,CAR,%
7961,Poverty Incidence among Families (%),2024,Aurora,19.18405120986026,Province,Region III,%
7962,Poverty Incidence among Families (%),2027,Aurora,19.18405120986026,Province,Region III,%
7963,Poverty Incidence among Families (%),2024,Basilan,28.906331282462332,Province,ARMM,%
7964,Poverty Incidence among Families (%),2027,Basilan,28.906331282462332,Province,ARMM,%
7965,Poverty Incidence among Families (%),2024,Bataan,5.553203513483427,Province,Region III,%
7966,Poverty Incidence among Families (%),2027,Bataan,5.553203513483427,Province,Region III,%
7967,Poverty Incidence among Families (%),2024,Batanes,6.160924777317058,Province,Region II,%
7968,Poverty Incidence among Families (%),2027,Batanes,6.160924777317058,Province,Region II,%
7969,Poverty Incidence among Families (%),2024,Batangas,9.554156551675986,Province,Region IV-A,%
7970,Poverty Incidence among Families (%),2027,Batangas,9.554156551675986,Province,Region IV-A,%
7971,Poverty Incidence among Families (%),2024,Benguet,3.767667771751289,Province,CAR,%
7972,Poverty Incidence among Families (%),2027,Benguet,3.767667771751289,Province,CAR,%
7973,Poverty Incidence among Families (%),2024,Biliran,20.107918044097893,Province,Region VIII,%
7974,Poverty Incidence among Families (%),2027,Biliran,20.107918044097893,Province,Region VIII,%
7975,Poverty Incidence among Families (%),2024,Bohol,41.781822844685344,Province,Region VII,%
7976,Poverty Incidence among Families (%),2027,Bohol,33.54699995208043,Province,Region VII,%
7977,Poverty Incidence among Families (%),2024,Bukidnon,34.49744706721078,Province,Region X,%
7978,Poverty Incidence among Families (%),2027,Bukidnon,34.49744706721078,Province,Region X,%
7979,Poverty Incidence among Families (%),2024,Bulacan,4.564362823003086,Province,Region III,%
7980,Poverty Incidence among Families (%),2027,Bulacan,4.564362823003086,Province,Region III,%
7981,Poverty Incidence among Families (%),2024,CAR,15.873094877609262,Region,CAR,%
7982,Poverty Incidence among Families (%),2027,CAR,18.211472669646728,Region,CAR,%
7983,Poverty Incidence among Families (%),2024,Cagayan,10.453683306089282,Province,Region II,%
7984,Poverty Incidence among Families (%),2027,Cagayan,11.224159542366863,Province,Region II,%
7985,Poverty Incidence among Families (%),2024,Camarines Norte,25.686036953054327,Province,Region V,%
7986,Poverty Incidence among Families (%),2027,Camarines Norte,25.686036953054327,Province,Region V,%
7987,Poverty Incidence among Families (%),2024,Camarines Sur,32.06529862592347,Province,Region V,%
7988,Poverty Incidence among Families (%),2027,Camarines Sur,32.06529862592347,Province,Region V,%
7989,Poverty Incidence among Families (%),2024,Camiguin,24.237208186830106,Province,Region X,%
7990,Poverty Incidence among Families (%),2027,Camiguin,24.237208186830106,Province,Region X,%
7991,Poverty Incidence among Families (%),2024,Capiz,25.65133863509546,Province,Region VI,%
7992,Poverty Incidence among Families (%),2027,Capiz,16.24322093604066,Province,Region VI,%
7993,Poverty Incidence among Families (%),2024,Region XIII,29.79234545017303,Region,Region XIII,%
7994,Poverty Incidence among Families (%),2027,Region XIII,30.451188690911085,Region,Region XIII,%
7995,Poverty Incidence among Families (%),2024,Catanduanes,24.32430701703062,Province,Region V,%
7996,Poverty Incidence among Families (%),2027,Catanduanes,24.32430701703062,Province,Region V,%
7997,Poverty Incidence among Families (%),2024,Cavite,3.1310087755045335,Province,Region IV-A,%
7998,Poverty Incidence among Families (%),2027,Cavite,3.1310087755045335,Province,Region IV-A,%
7999,Poverty Incidence among Families (%),2024,Cebu,20.406362558761977,Province,Region VII,%
8000,Poverty Incidence among Families (%),2027,Cebu,20.406362558761977,Province,Region VII,%
8001,Poverty Incidence among Families (%),2024,Compostela Valley,28.41080680796738,Province,Region XI,%
8002,Poverty Incidence among Families (%),2027,Compostela Valley,30.66712009849454,Province,Region XI,%
8003,Poverty Incidence among Families (%),2024,Cotabato City,26.544350426355756,Province,Region XII,%
8004,Poverty Incidence among Families (%),2027,Cotabato City,30.2311310368843,Province,Region XII,%
8005,Poverty Incidence among Families (%),2024,Davao Oriental,31.81127619127179,Province,Region XI,%
8006,Poverty Incidence among Families (%),2027,Davao Oriental,31.81127619127179,Province,Region XI,%
8007,Poverty Incidence among Families (%),2024,Davao del Norte,6.054408037463582,Province,Region XI,%
8008,Poverty Incidence among Families (%),2027,Davao del Norte,5.690966370153046,Province,Region XI,%
8009,Poverty Incidence among Families (%),2024,Davao del Sur,19.71112461938615,Province,Region XI,%
8010,Poverty Incidence among Families (%),2027,Davao del Sur,20.025090222033132,Province,Region XI,%
8011,Poverty Incidence among Families (%),2024,Eastern Samar,41.93653516541865,Province,Region VIII,%
8012,Poverty Incidence among Families (%),2027,Eastern Samar,41.93653516541865,Province,Region VIII,%
8013,Poverty Incidence among Families (%),2024,Guimaras,10.242639933058225,Province,Region VI,%
8014,Poverty Incidence among Families (%),2027,Guimaras,10.242639933058225,Province,Region VI,%
8015,Poverty Incidence among Families (%),2024,Ifugao,19.75872916525248,Province,CAR,%
8016,Poverty Incidence among Families (%),2027,Ifugao,19.75872916525248,Province,CAR,%
8017,Poverty Incidence among Families (%),2024,Ilocos Norte,1.5983548022307945,Province,Region I,%
8018,Poverty Incidence among Families (%),2027,Ilocos Norte,1.5683134642540584,Province,Region I,%
8019,Poverty Incidence among Families (%),2024,Ilocos Sur,11.970892291478853,Province,Region I,%
8020,Poverty Incidence among Families (%),2027,Ilocos Sur,11.970892291478853,Province,Region I,%
8021,Poverty Incidence among Families (%),2024,Iloilo,19.203205004786312,Province,Region VI,%
8022,Poverty Incidence among Families (%),2027,Iloilo,15.487374426918276,Province,Region VI,%
8023,Poverty Incidence among Families (%),2024,Isabela,17.660986020224623,Province,Region II,%
8024,Poverty Incidence among Families (%),2027,Isabela,17.660986020224623,Province,Region II,%
8025,Poverty Incidence among Families (%),2024,Isabela City,20.803342936627935,Province,Region IX,%
8026,Poverty Incidence among Families (%),2027,Isabela City,20.803342936627935,Province,Region IX,%
8027,Poverty Incidence among Families (%),2024,Kalinga,20.187530624774794,Province,CAR,%
8028,Poverty Incidence among Families (%),2027,Kalinga,20.187530624774794,Province,CAR,%
8029,Poverty Incidence among Families (%),2024,La Union,21.166456636728885,Province,Region I,%
8030,Poverty Incidence among Families (%),2027,La Union,12.138320277501162,Province,Region I,%
8031,Poverty Incidence among Families (%),2024,Laguna,4.710044113045409,Province,Region IV-A,%
8032,Poverty Incidence among Families (%),2027,Laguna,4.710044113045409,Province,Region IV-A,%
8033,Poverty Incidence among Families (%),2024,Lanao del Norte,33.587642247990445,Province,Region X,%
8034,Poverty Incidence among Families (%),2027,Lanao del Norte,33.587642247990445,Province,Region X,%
8035,Poverty Incidence among Families (%),2024,Lanao del Sur,51.39627389523503,Province,ARMM,%
8036,Poverty Incidence among Families (%),2027,Lanao del Sur,51.39627389523503,Province,ARMM,%
8037,Poverty Incidence among Families (%),2024,Leyte,24.31349073884272,Province,Region VIII,%
8038,Poverty Incidence among Families (%),2027,Leyte,24.891959062098696,Province,Region VIII,%
8039,Poverty Incidence among Families (%),2024,Maguindanao,44.7361079416919,Province,ARMM,%
8040,Poverty Incidence among Families (%),2027,Maguindanao,44.7361079416919,Province,ARMM,%
8041,Poverty Incidence among Families (%),2024,Marinduque,27.4904311917673,Province,Region IV-B,%
8042,Poverty Incidence among Families (%),2027,Marinduque,17.753974610835662,Province,Region IV-B,%
8043,Poverty Incidence among Families (%),2024,Masbate,37.622955494433285,Province,Region V,%
8044,Poverty Incidence among Families (%),2027,Masbate,42.74828522797089,Province,Region V,%
8045,Poverty Incidence among Families (%),2024,Misamis Occidental,31.026678825216905,Province,Region X,%
8046,Poverty Incidence among Families (%),2027,Misamis Occidental,32.399670738965895,Province,Region X,%
8047,Poverty Incidence among Families (%),2024,Misamis Oriental,26.7067371034921,Province,Region X,%
8048,Poverty Incidence among Families (%),2027,Misamis Oriental,21.700914984395816,Province,Region X,%
8049,Poverty Incidence among Families (%),2024,Mt. Province,23.153805382975868,Province,CAR,%
8050,Poverty Incidence among Families (%),2027,Mt. Province,24.392803856791733,Province,CAR,%
8051,Poverty Incidence among Families (%),2024,NCR,2.4652081307177824,Region,NCR,%
8052,Poverty Incidence among Families (%),2027,NCR,2.4652081307177824,Region,NCR,%
8053,Poverty Incidence among Families (%),2024,Negros Occidental,20.89138699808334,Province,Region VI,%
8054,Poverty Incidence among Families (%),2027,Negros Occidental,20.89138699808334,Province,Region VI,%
8055,Poverty Incidence among Families (%),2024,Negros Oriental,31.751924208284084,Province,Region VII,%
8056,Poverty Incidence among Families (%),2027,Negros Oriental,31.751924208284084,Province,Region VII,%
8057,Annual Per Capita Poverty Threshold (in Pesos),2024,1st District,30971.10823510199,District,NCR, PHP
8058,Annual Per Capita Poverty Threshold (in Pesos),2027,1st District,27936.267416041235,District,NCR, PHP
8059,Annual Per Capita Poverty Threshold (in Pesos),2024,2nd District,30971.10823510199,District,NCR, PHP
8060,Annual Per Capita Poverty Threshold (in Pesos),2027,2nd District,27936.267416041235,District,NCR, PHP
8061,Annual Per Capita Poverty Threshold (in Pesos),2024,3rd District,30971.10823510199,District,NCR, PHP
8062,Annual Per Capita Poverty Threshold (in Pesos),2027,3rd District,27936.267416041235,District,NCR, PHP
8063,Annual Per Capita Poverty Threshold (in Pesos),2024,4th District,30971.10823510199,District,NCR, PHP
8064,Annual Per Capita Poverty Threshold (in Pesos),2027,4th District,27936.267416041235,District,NCR, PHP
8065,Annual Per Capita Poverty Threshold (in Pesos),2024,ARMM,23417.73626792061,Region,ARMM, PHP
8066,Annual Per Capita Poverty Threshold (in Pesos),2027,ARMM,22715.928923550262,Region,ARMM, PHP
8067,Annual Per Capita Poverty Threshold (in Pesos),2024,Abra,29070.462696105547,Province,CAR, PHP
8068,Annual Per Capita Poverty Threshold (in Pesos),2027,Abra,25317.4609034243,Province,CAR, PHP
8069,Annual Per Capita Poverty Threshold (in Pesos),2024,Agusan del Norte,24239.313374211273,Province,Region XIII, PHP
8070,Annual Per Capita Poverty Threshold (in Pesos),2027,Agusan del Norte,23526.181145593524,Province,Region XIII, PHP
8071,Annual Per Capita Poverty Threshold (in Pesos),2024,Agusan del Sur,24473.473801230586,Province,Region XIII, PHP
8072,Annual Per Capita Poverty Threshold (in Pesos),2027,Agusan del Sur,23816.60399997688,Province,Region XIII, PHP
8073,Annual Per Capita Poverty Threshold (in Pesos),2024,Aklan,25513.776441133123,Province,Region VI, PHP
8074,Annual Per Capita Poverty Threshold (in Pesos),2027,Aklan,23468.24968353941,Province,Region VI, PHP
8075,Annual Per Capita Poverty Threshold (in Pesos),2024,Albay,25177.85048693174,Province,Region V, PHP
8076,Annual Per Capita Poverty Threshold (in Pesos),2027,Albay,22588.911459046867,Province,Region V, PHP
8077,Annual Per Capita Poverty Threshold (in Pesos),2024,Antique,23453.3906697517,Province,Region VI, PHP
8078,Annual Per Capita Poverty Threshold (in Pesos),2027,Antique,22752.181449970503,Province,Region VI, PHP
8079,Annual Per Capita Poverty Threshold (in Pesos),2024,Apayao,31257.679631280993,Province,CAR, PHP
8080,Annual Per Capita Poverty Threshold (in Pesos),2027,Apayao,32370.421469716803,Province,CAR, PHP
8081,Annual Per Capita Poverty Threshold (in Pesos),2024,Aurora,35879.040002090325,Province,Region III, PHP
8082,Annual Per Capita Poverty Threshold (in Pesos),2027,Aurora,33900.91826206527,Province,Region III, PHP
8083,Annual Per Capita Poverty Threshold (in Pesos),2024,Basilan,23538.769420834942,Province,ARMM, PHP
8084,Annual Per Capita Poverty Threshold (in Pesos),2027,Basilan,22844.989751624664,Province,ARMM, PHP
8085,Annual Per Capita Poverty Threshold (in Pesos),2024,Bataan,23478.66630622612,Province,Region III, PHP
8086,Annual Per Capita Poverty Threshold (in Pesos),2027,Bataan,20235.712398286265,Province,Region III, PHP
8087,Annual Per Capita Poverty Threshold (in Pesos),2024,Batanes,20964.8513297837,Province,Region II, PHP
8088,Annual Per Capita Poverty Threshold (in Pesos),2027,Batanes,20489.114483050365,Province,Region II, PHP
8089,Annual Per Capita Poverty Threshold (in Pesos),2024,Batangas,24920.204678407346,Province,Region IV-A, PHP
8090,Annual Per Capita Poverty Threshold (in Pesos),2027,Batangas,23914.49060154202,Province,Region IV-A, PHP
8091,Annual Per Capita Poverty Threshold (in Pesos),2024,Benguet,36275.42618482874,Province,CAR, PHP
8092,Annual Per Capita Poverty Threshold (in Pesos),2027,Benguet,38423.604412931214,Province,CAR, PHP
8093,Annual Per Capita Poverty Threshold (in Pesos),2024,Biliran,33391.33945321547,Province,Region VIII, PHP
8094,Annual Per Capita Poverty Threshold (in Pesos),2027,Biliran,32383.544323568007,Province,Region VIII, PHP
8095,Annual Per Capita Poverty Threshold (in Pesos),2024,Bohol,20710.184448245465,Province,Region VII, PHP
8096,Annual Per Capita Poverty Threshold (in Pesos),2027,Bohol,18927.25525649086,Province,Region VII, PHP
8097,Annual Per Capita Poverty Threshold (in Pesos),2024,Bukidnon,25279.639177990994,Province,Region X, PHP
8098,Annual Per Capita Poverty Threshold (in Pesos),2027,Bukidnon,24522.215789889942,Province,Region X, PHP
8099,Annual Per Capita Poverty Threshold (in Pesos),2024,Bulacan,27217.093214181597,Province,Region III, PHP
8100,Annual Per Capita Poverty Threshold (in Pesos),2027,Bulacan,25409.416537180354,Province,Region III, PHP
8101,Annual Per Capita Poverty Threshold (in Pesos),2024,CAR,35348.90834905761,Region,CAR, PHP
8102,Annual Per Capita Poverty Threshold (in Pesos),2027,CAR,36169.771794977605,Region,CAR, PHP
